country_id,country,country_iso3,age,age_imputed,age_cohort,gender_raw,gender,gender_male,education_level,higher_education,occupation_group,urbanization,urbanization_score,weight_national,weight_eu28,consumer_freq_raw,consumer_freq_label,consumer_freq_score,is_consumer,provider_freq_raw,provider_freq_label,provider_freq_score,is_provider,user_profile,is_prosumer,is_active_user,cons_sector_transport,cons_sector_accommodation,cons_sector_food_services,cons_sector_household_services,cons_sector_professional_services,cons_sector_collaborative_finance,consumer_sector_breadth,prov_sector_transport,prov_sector_accommodation,prov_sector_food_services,prov_sector_household_services,prov_sector_professional_services,prov_sector_collaborative_finance,provider_sector_breadth,total_sector_activity,active_in_transport,active_in_accommodation,active_in_food_services,active_in_household_services,active_in_professional_services,active_in_collaborative_finance,unique_sector_breadth,substitution_label,substitution_score,is_substitutor,adv_cheaper,adv_wider,adv_convenient,adv_ratings,adv_social,adv_exchange,adv_economic_score,adv_functional_score,adv_information_score,adv_social_score,disadv_q5_1,disadv_q5_2,disadv_q5_3,disadv_q5_4,disadv_q5_5,disadv_q5_6,prov_mot_q11_1,prov_mot_q11_2,prov_mot_q11_3,prov_mot_q11_4,prov_mot_q11_5,prov_mot_q11_6,prov_mot_q11_7,prov_mot_q11_8,prov_mot_economic,prov_mot_flexibility,prov_mot_innovation,prov_mot_sustainability,recommendation_raw,recommendation_label,recommend_high,recommend_positive,future_offer_intent
1,Belgium,BEL,70,70,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,0.9606,0.555151,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,76,76,65+,2,Female,0,Up to 15 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.5589,0.323,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,19,19,15-24,2,Female,0,Still Studying,0,Not Working / Retired / Student,Rural,1.0,2.8468,1.645227,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,Coexists with Traditional,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
1,Belgium,BEL,65,65,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.5472,0.316239,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,1
1,Belgium,BEL,54,54,45-54,2,Female,0,Up to 15 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,1.0854,0.627276,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,70,70,65+,1,Male,1,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.5649,0.326468,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,54,54,45-54,1,Male,1,16-19 yrs,0,Manual Worker,Unknown,,1.2702,0.734076,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,18,18,15-24,1,Male,1,Still Studying,0,Self-employed,Rural,1.0,1.7793,1.028296,4,Regularly,3,1,1,Never,0,0,Consumer Only,0,1,0,1,1,1,0,0,3,0,0,0,0,0,0,0,3,0,1,1,1,0,0,3,New Demand Created,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
1,Belgium,BEL,39,39,35-44,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,2.5322,1.463413,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,40,40,35-44,2,Female,0,16-19 yrs,0,Employee,Small/Mid Town,2.0,0.6423,0.371199,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,94,94,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Large Town,3.0,1.0197,0.589307,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,78,78,65+,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.6496,0.375418,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,60,60,55-64,2,Female,0,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.3,0.173376,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,73,73,65+,1,Male,1,Up to 15 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.7752,0.448005,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,31,31,25-34,2,Female,0,20+ yrs (Higher Edu),1,Employee,Rural,1.0,1.3535,0.782217,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,68,68,65+,2,Female,0,Up to 15 yrs,0,Not Working / Retired / Student,Rural,1.0,0.6496,0.375418,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,85,85,65+,1,Male,1,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.6401,0.369928,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,63,63,55-64,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.5875,0.339529,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,60,60,55-64,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.6605,0.381717,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,46,46,45-54,2,Female,0,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,0.8914,0.515159,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,34,34,25-34,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,2.2159,1.280616,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,47,47,45-54,2,Female,0,16-19 yrs,0,Employee,Large Town,3.0,0.7564,0.43714,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Partial Replacement,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
1,Belgium,BEL,68,68,65+,1,Male,1,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.9606,0.555151,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,44,44,35-44,2,Female,0,16-19 yrs,0,Employee,Small/Mid Town,2.0,0.587,0.33924,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,63,63,55-64,2,Female,0,Still Studying,0,Not Working / Retired / Student,Rural,1.0,0.4326,0.250009,1,Never,0,0,3,Occasionally,2,1,Provider Only,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,Not Asked,0,0,0
1,Belgium,BEL,74,74,65+,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.6496,0.375418,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,65,65,65+,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Rural,1.0,0.5779,0.333981,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,86,86,65+,1,Male,1,16-19 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.6401,0.369928,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,61,61,55-64,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Small/Mid Town,2.0,0.7728,0.446618,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,62,62,55-64,2,Female,0,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.3324,0.192101,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,43,43,35-44,1,Male,1,20+ yrs (Higher Edu),1,Employee,Rural,1.0,1.0489,0.606182,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
1,Belgium,BEL,37,37,35-44,2,Female,0,20+ yrs (Higher Edu),1,Employee,Small/Mid Town,2.0,1.1571,0.668713,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,68,68,65+,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.5779,0.333981,3,Occasionally,2,1,1,Never,0,0,Consumer Only,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Demand Created,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
1,Belgium,BEL,62,62,55-64,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.6605,0.381717,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,52,52,45-54,2,Female,0,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.6423,0.371199,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,Coexists with Traditional,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,"Yes, to some extent",0,1,0
1,Belgium,BEL,57,57,55-64,1,Male,1,Up to 15 yrs,0,Not Working / Retired / Student,Rural,1.0,1.3107,0.757482,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,52,52,45-54,1,Male,1,20+ yrs (Higher Edu),1,Employee,Rural,1.0,1.0489,0.606182,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,55,55,55-64,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.6605,0.381717,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,54,54,45-54,2,Female,0,20+ yrs (Higher Edu),1,Employee,Rural,1.0,0.7926,0.458061,2,Once or few times,1,1,1,Never,0,0,Consumer Only,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,New Demand Created,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,"No, not really",0,0,0
1,Belgium,BEL,78,78,65+,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Large Town,3.0,0.5533,0.319764,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,64,64,55-64,2,Female,0,16-19 yrs,0,Self-employed,Rural,1.0,0.3,0.173376,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,85,85,65+,2,Female,0,16-19 yrs,0,Not Working / Retired / Student,Rural,1.0,0.6496,0.375418,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,69,69,65+,2,Female,0,20+ yrs (Higher Edu),1,Not Working / Retired / Student,Small/Mid Town,2.0,0.5589,0.323,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,81,81,65+,1,Male,1,16-19 yrs,0,Not Working / Retired / Student,Large Town,3.0,0.795,0.459448,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,0
1,Belgium,BEL,56,56,55-64,1,Male,1,Up to 15 yrs,0,Self-employed,Small/Mid Town,2.0,0.8331,0.481466,1,Never,0,0,1,Never,0,0,Non-User,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not Applicable / Non-Consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Not Asked,0,0,1
